Population,Individual,Song,NMDS1,NMDS2,X
Scillies_M,S30_M_A,"S30_20260511_233000_16_M,3",-0.597439562171141,-0.115989357221955,NA
Scillies_M,S30_M_A,"S30_20260511_233000_15_M,1",-0.116185289704238,0.788983921528521,NA
Scillies_M,S30_M_A,"S30_20260511_233000_15_M,2",-0.217378493188427,1.32532309086579,NA
Scillies_M,S30_M_A,"S30_20260511_233000_15_M,3",-0.428049235539637,0.311504860540323,NA
Scillies_M,S30_M_A,"S30_20260511_233000_10_M,1",3.52429119640308,1.97184863685216,NA
Scillies_M,S30_M_A,"S30_20260511_233000_10_M,2",1.62266112565194,-0.205461344727161,NA
Scillies_M,S30_M_A,"S30_20260511_233000_1_M,1",1.58352681423563,-0.677541253037288,NA
Scillies_M,S30_M_A,"S30_20260511_233000_1_M,2",1.42157324834732,-1.36633556941875,NA
Scillies_M,S30_M_A,"S30_20260511_233000_13_M,1",0.62580237532528,1.21961579657374,NA
Scillies_M,S30_M_A,"S30_20260511_233000_13_M,2",0.233869112133982,-0.103050117287956,NA
Scillies_M,S30_M_A,"S30_20260511_233000_14_M,1",0.471725697186227,0.970433566037741,NA
Scillies_M,S30_M_A,"S30_20260511_233000_14_M,2",0.49985338258292,-0.037846554149419,NA
Scillies_M,S30_M_A,"S30_20260512_004500_2_M,1",1.95171654671421,0.265480996500547,NA
Scillies_M,S30_M_A,"S30_20260512_004500_2_M,2",2.55796514313454,-0.401443948426128,NA
Scillies_M,S30_M_A,"S30_20260512_004500_6_M,1",2.5162177569129,-0.672636835098826,NA
Scillies_M,S30_M_A,"S30_20260512_004500_9_M,1",2.1124001610239,0.117050111452381,NA
Scillies_M,S30_M_A,"S30_20260512_004500_9_M,2",0.769518169317193,-0.952114701872751,NA
Scillies_M,S30_M_A,"S30_20260513_011000_2_MF1,1",2.76243831277157,-0.443990564041322,NA
Scillies_M,S30_M_A,"S30_20260513_011000_2_MF2,1",2.50541285013643,-0.686734639802856,NA
Scillies_F,S33_F_A,"S33_20260517_034000_18_F,1",-1.74258729980962,-0.820915033134923,NA
Scillies_F,S33_F_A,"S33_20260517_034000_18_F,2",-1.45990186586327,-1.02077239446302,NA
Scillies_F,S33_F_A,"S33_20260517_034000_10_F,1",-1.4025936148497,-0.97368185007984,NA
Scillies_F,S33_F_A,"S33_20260517_034000_21_F,1",-1.41149883858245,-1.18822935318802,NA
Scillies_F,S33_F_A,"S33_20260517_230500_2_F,1",-1.78763586400021,-0.975971919376364,NA
Scillies_F,S33_F_A,"S33_20260517_230500_2_F,2",-1.16596968448825,-1.03763299707309,NA
Scillies_F,S33_F_A,"S33_20260517_230500_1_F,1",-1.78343788099649,-0.921585554899951,NA
Scillies_F,S33_F_A,"S33_20260517_230500_1_F,2",-1.58706184025103,-0.815807809016029,NA
Scillies_F,S33_F_A,"S33_20260517_230500_1_F,3",-1.81521665138059,-1.52908225052803,NA
Scillies_F,S33_F_A,"S33_20260517_233000_1_F,1",-1.23026592824485,-1.23686894961644,NA
Scillies_F,S33_F_A,"S33_20260517_235500_4_F,1",-1.11412604731644,-0.356729188918436,NA
Scillies_F,S33_F_A,"S33_20260517_235500_4_F,2",-0.980566752917853,-1.14312737625705,NA
Scillies_F,S33_F_A,"S33_20260517_235500_3_F,1",-1.87742657601603,-0.594664328530547,NA
Scillies_F,S33_F_A,"S33_20260517_235500_3_F,2",-1.47663811175441,-0.567673980600442,NA
Scillies_F,S33_F_A,"S33_20260517_235500_3_F,3",-1.45581559316411,-1.1577144577069,NA
Scillies_F,S33_F_A,"S33_20260517_235500_2_F,1",-1.12495996010347,-0.882195138566999,NA
Scillies_F,S33_F_A,"S33_20260517_235500_2_F,2",-0.968268792136439,-1.19911389874245,NA
Scillies_F,S33_F_A,"S33_20260517_235500_1_F,1",-1.26012305155173,-1.15446359785182,NA
Scillies_F,S33_F_A,"S33_20260517_235500_5_F,1",-1.27039662576959,-0.907688945276233,NA
Scillies_F,S33_F_A,"S33_20260517_235500_5_F,2",0.074185697594519,-1.2914927878927,NA
Scillies_M,S33_M_A,"S33_20260512_235500_1_M,1",-0.667496010580074,0.927120324130568,NA
Scillies_M,S33_M_A,"S33_20260512_235500_1_M,2",-0.376301528622534,1.04690153790931,NA
Scillies_M,S33_M_A,"S33_20260512_235500_1_M,3",0.471498001768728,-0.353507118726389,NA
Scillies_M,S33_M_A,"S33_20260512_235500_1_M,1",0.943142548028104,0.402112682413069,NA
Scillies_M,S33_M_A,"S33_20260512_235500_1_M,2",0.646908997355332,-0.838440881771804,NA
Scillies_M,S33_M_A,"S33_20260512_235500_3_M,1",0.929390429543454,-0.53714333119904,NA
Scillies_M,S33_M_A,"S33_20260512_235500_2_M,1",-0.0747717731009009,0.153180824871907,NA
Scillies_M,S33_M_A,"S33_20260512_235500_2_M,2",1.14176716385411,-0.596005166305585,NA
Scillies_M,S33_M_A,"S33_20260516_233000_1_M,1",-0.558858751471406,0.753327197984902,NA
Scillies_M,S33_M_A,"S33_20260516_233000_1_M,2",-0.0977305950908862,-0.574731121466436,NA
Scillies_M,S33_M_A,"S33_20260517_034000_23_M,1",-0.72815617203352,0.626529536744158,NA
Scillies_M,S33_M_A,"S33_20260517_034000_23_M,2",-0.615244720261137,0.405415234739281,NA
Scillies_M,S33_M_A,"S33_20260517_034000_23_M,3",-0.821026067832255,-0.400168805061526,NA
Scillies_M,S33_M_A,"S33_20260517_034000_16_M,1",-0.899127996028744,0.254531886585188,NA
Scillies_M,S33_M_A,"S33_20260517_034000_16_M,2",-0.30942460873046,-0.343062262900348,NA
Scillies_M,S33_M_A,"S33_20260517_034000_4_M,1",-0.23559186703471,-0.476020255177794,NA
Scillies_M,S33_M_A,"S33_20260517_034000_11_M,1",-0.300643107290467,-0.297138613128275,NA
Scillies_M,S33_M_A,"S33_20260517_034000_20_M,1",0.72934548082362,-0.687606456122074,NA
Scillies_M,S33_M_A,"S33_20260517_034000_15_M,1",-0.654085207981731,-0.439017569310946,NA
Scillies_M,S33_M_A,"S33_20260514_233000_1_M,1",-0.308572914200475,0.598516562785288,NA
Scillies_M,S33_M_A,"S33_20260514_233000_1_M,2",-0.509487239810681,-0.332497178797008,NA
Skomer_M,K01_M_A,"K01_20260426_013500_1_M,1",-0.853083475335169,-2.02963282081766,NA
Skomer_M,K01_M_A,"K01_20260426_013500_1_M,2",-0.857616813538312,-1.69209137921619,NA
Skomer_M,K01_M_A,"K01_20260426_013500_1_M,3",-0.744610858152428,0.410517050469316,NA
Skomer_M,K01_M_A,"K01_20260426_013500_2_M,1",-1.07809110352637,-0.565395800351544,NA
Skomer_M,K01_M_A,"K01_20260426_013500_2_M,2",-1.02931909047487,-1.05244197098652,NA
Skomer_M,K01_M_A,"K01_20260426_013500_2_M,3",-0.91841190079389,0.469395069074153,NA
Skomer_M,K01_M_A,"K01_20260426_013500_3_M,1",-1.24365614035243,-1.29928461762905,NA
Skomer_M,K01_M_A,"K01_20260426_013500_3_M,2",-0.928946506253804,-1.80051873433846,NA
Skomer_M,K01_M_A,"K01_20260426_013500_3_M,3",-0.522358051325335,0.117396857463267,NA
Skomer_M,K01_M_A,"K01_20260426_013500_4_M,1",-1.27302741247179,-0.283981160404021,NA
Skomer_M,K01_M_A,"K01_20260426_013500_4_M,2",-1.09635362120131,-1.03676850075731,NA
Skomer_M,K01_M_A,"K01_20260426_013500_4_M,3",-0.996373425931534,-0.707040549932133,NA
Skomer_M,K01_M_A,"K01_20260426_013500_4_M,4",-0.990925950002129,0.471329994558858,NA
Skomer_M,K01_M_A,"K01_20260426_013500_5_M,1",-1.21910495073068,-0.311449216866826,NA
Skomer_M,K01_M_A,"K01_20260426_013500_5_M,2",-1.00778150265857,-0.678269054716319,NA
Skomer_M,K01_M_A,"K01_20260426_013500_5_M,3",-0.985606743857849,-0.756617118519386,NA
Skomer_M,K01_M_A,"K01_20260426_013500_5_M,4",-1.12745085336552,0.674271506086051,NA
Skomer_M,K01_M_A,"K01_20260426_013500_6_M,1",-1.07406203161804,-0.84930627935678,NA
Skomer_M,K01_M_A,"K01_20260426_013500_6_M,2",-1.19721242936499,-0.298412444754036,NA
Skomer_M,K01_M_A,"K01_20260426_013500_6_M,3",-1.11210900960792,-0.720772089612075,NA
Skomer_M,K01_M_A,"K01_20260426_013500_6_M,4",-1.15634030890167,0.304481948167687,NA
Skomer_M,K01_M_A,"K01_20260426_013500_7_M,1",-0.737699217347806,-1.07099637743164,NA
Skomer_M,K01_M_A,"K01_20260426_013500_7_M,2",-0.955523462207554,-1.2306214525502,NA
Skomer_M,K01_M_A,"K01_20260426_013500_7_M,3",-0.611770282974086,0.279366700730111,NA
Skomer_M,K02_M_A,"K02_20260424_221500_1_M,1",-0.774523911201017,-0.878768227786032,NA
Skomer_M,K02_M_A,"K02_20260424_221500_1_M,2",-0.712161103974763,-0.878746955956041,NA
Skomer_M,K02_M_A,"K02_20260424_221500_1_M,3",-0.921327468942132,-0.0461408999586375,NA
Skomer_M,K02_M_A,"K02_20260424_221500_2_M,1",-0.809004634844847,0.321330312638475,NA
Skomer_M,K02_M_A,"K02_20260424_221500_2_M,2",-0.628942381293432,-0.149000054707445,NA
Skomer_M,K02_M_A,"K02_20260424_221500_2_M,3",-0.802041554078274,0.592554081116367,NA
Skomer_M,K02_M_A,"K02_20260424_221500_3_M,1",-0.789519209387117,-0.524766786388123,NA
Skomer_M,K02_M_A,"K02_20260424_221500_3_M,2",-0.797866521045988,-0.00330203290238694,NA
Skomer_M,K02_M_A,"K02_20260424_221500_4_M,1",-1.16284568117391,-0.528874179407583,NA
Skomer_M,K02_M_A,"K02_20260424_221500_4_M,2",-0.983022765586702,-0.78153322611667,NA
Skomer_M,K02_M_A,"K02_20260424_221500_4_M,3",-0.917243822309356,-1.06110824738483,NA
Skomer_M,K02_M_A,"K02_20260424_221500_4_M,4",-0.846493603450936,0.0685948510138282,NA
Skomer_M,K02_M_A,"K02_20260423_230500_1_M,1",-0.568919330214695,-1.25701900288889,NA
Skomer_M,K02_M_A,"K02_20260423_230500_1_M,2",-0.831565143190869,-0.958618637212229,NA
Skomer_M,K02_M_A,"K02_20260423_230500_1_M,3",-0.341154858360674,-0.648447216673513,NA
Skomer_M,K02_M_A,"K02_20260423_230500_2_M,1",-0.505851101919997,-1.13351929262351,NA
Skomer_M,K02_M_A,"K02_20260423_230500_2_M,2",-0.551086262873923,-0.546270426327953,NA
Skomer_M,K02_M_A,"K02_20260424_215000_1_M,1",-0.77604560811214,-0.634530656613697,NA
Skomer_M,K02_M_A,"K02_20260424_215000_1_M,2",-0.768396872362972,-1.16142730246064,NA
Skomer_M,K02_M_A,"K02_20260424_215000_1_M,3",-0.573034923372873,-0.0731168555610581,NA
Skomer_M,K02_M_A,"K02_20260424_221500_5_M,1",-0.959921928643245,-0.826427563114588,NA
Skomer_M,K02_M_A,"K02_20260424_221500_5_M,2",-0.836145750448852,-0.174221187852916,NA
Skomer_F,K04_F_A,"K04_20260427_022500_6_FA,1",0.843534396895914,0.614412961998783,NA
Skomer_F,K04_F_A,"K04_20260427_022500_6_FA,2",4.95921632620354,1.18610367110626,NA
Skomer_F,K04_F_A,"K04_20260427_034000_3_FA,1",2.22596879707858,0.823960462436236,NA
Skomer_F,K04_F_A,"K04_20260427_034000_3_FA,2",1.9967957952928,0.707491697588179,NA
Skomer_F,K04_F_A,"K04_20260427_034000_3_FA,3",2.7733373390391,0.360079175977371,NA
Skomer_F,K04_F_A,"K04_20260427_034000_3_FA,4",3.78456578547534,0.335788084503175,NA
Skomer_F,K04_F_A,"K04_20260427_034000_4_FA,1",1.20528979419561,-0.688312256324442,NA
Skomer_F,K04_F_A,"K04_20260427_034000_4_FA,2",2.19246132459503,-0.509243077322674,NA
Skomer_F,K04_F_A,"K04_20260427_034000_4_FA,3",2.25619308768196,-0.926637830877305,NA
Skomer_F,K04_F_A,"K04_20260427_034000_4_FA,4",5.81774807938433,-6.38322642352051,NA
Skomer_F,K04_F_A,"K04_20260427_034000_4_FA,5",2.66009239361838,-1.59565332342741,NA
Skomer_F,K04_F_A,"K04_20260427_034000_1_FA,1",2.24571547575318,0.719099284096916,NA
Skomer_F,K04_F_A,"K04_20260427_034000_1_FA,2",2.03195596742195,0.297503160905946,NA
Skomer_F,K04_F_A,"K04_20260427_034000_1_FA,3",2.58835743674553,-1.61592702602878,NA
Skomer_F,K04_F_A,"K04_20260427_034000_1_FA,4",2.13381940038265,0.216716041423519,NA
Skomer_M,K04_M_A,"K04_20260427_022500_1_M,1",-1.19251556394862,-1.14211601537765,NA
Skomer_M,K04_M_A,"K04_20260427_022500_1_M,2",-1.18094701248698,-0.764088927015465,NA
Skomer_M,K04_M_A,"K04_20260427_022500_1_M,3",-0.669370329036073,-0.778226770776466,NA
Skomer_M,K04_M_A,"K04_20260427_022500_1_M,4",0.643837504257078,1.50911862947855,NA
Skomer_M,K04_M_A,"K04_20260427_022500_4_M,1",-2.1469981645489,-0.721810533460748,NA
Skomer_M,K04_M_A,"K04_20260427_022500_4_M,2",-2.30962342854001,-1.04012741127227,NA
Skomer_M,K04_M_A,"K04_20260427_022500_4_M,3",-1.73822749211808,1.09004532898537,NA
Skomer_M,K04_M_A,"K04_20260427_022500_5_M,1",-1.13174458072062,-1.47556709184064,NA
Skomer_M,K04_M_A,"K04_20260427_022500_5_M,2",-0.569877263982247,-0.936231879414724,NA
Skomer_M,K04_M_A,"K04_20260427_022500_5_M,3",-0.845700158921807,0.413498415148559,NA
Skomer_M,K04_M_A,"K04_20260427_022500_2_M,1",0.0375011794657295,-0.135147192675845,NA
Skomer_M,K04_M_A,"K04_20260427_022500_2_M,2",-0.224523164995563,-0.0884446087526157,NA
Skomer_M,K04_M_A,"K04_20260427_022500_2_M,3",-0.509524405001761,2.04231962363675,NA
Skomer_M,K04_M_A,"K04_20260427_022500_3_M,1",-2.03448989394739,-0.88431377645254,NA
Skomer_M,K04_M_A,"K04_20260427_022500_3_M,2",-2.22716782526653,-1.03234892684859,NA
Skomer_M,K04_M_A,"K04_20260427_022500_3_M,3",-1.29911880384321,1.90819557984697,NA
Skomer_M,K04_M_A,"K04_20260427_034000_11_M,1",-1.1875574243597,-1.43486219107695,NA
Skomer_M,K04_M_A,"K04_20260427_034000_11_M,2",-0.845951222833544,0.722855087023326,NA
Skomer_M,K04_M_A,"K04_20260427_034000_12_M,1",-2.20289515830516,-0.980418993621838,NA
Skomer_M,K04_M_A,"K04_20260427_034000_12_M,2",-2.27126757958266,-1.18653595687532,NA
Skomer_M,K04_M_A,"K04_20260427_034000_12_M,3",-1.41815266840392,0.664956178657644,NA
Skomer_M,K05_M_A,"K05_20260422_215000_1_M,1",-1.27575493209261,1.30594243427405,NA
Skomer_M,K05_M_A,"K05_20260422_215000_1_M,2",-1.52043793188141,1.02527194725999,NA
Skomer_M,K05_M_A,"K05_20260422_215000_1_M,3",-1.39731760556381,1.47413622929788,NA
Skomer_M,K05_M_A,"K05_20260422_215000_1_M,4",-1.4021195039931,1.28211009927379,NA
Skomer_M,K05_M_A,"K05_20260422_215000_2_M,1",-1.54540529371914,1.34245157831397,NA
Skomer_M,K05_M_A,"K05_20260422_215000_2_M,2",-1.45181086752866,1.42134036852443,NA
Skomer_M,K05_M_A,"K05_20260422_215000_2_M,3",-1.54735101772134,1.4611018120389,NA
Skomer_M,K05_M_A,"K05_20260422_215000_2_M,4",-1.51780694715824,1.41789445135777,NA
Skomer_M,K05_M_A,"K05_20260423_235500_1_M,1",-1.61525764543918,1.24359725220264,NA
Skomer_M,K05_M_A,"K05_20260423_235500_1_M,2",-1.25289135629669,1.14483342232785,NA
Skomer_M,K05_M_A,"K05_20260423_235500_1_M,3",-1.1736083592379,1.17011629249739,NA
Skomer_M,K05_M_A,"K05_20260423_235500_5_M,1",-1.39903211720909,0.728420120594288,NA
Skomer_M,K05_M_A,"K05_20260423_235500_5_M,2",-1.4166913683252,0.962998443628737,NA
Skomer_M,K05_M_A,"K05_20260424_004500_8_M,1",-0.630650102709653,1.64919739420016,NA
Skomer_M,K05_M_A,"K05_20260424_004500_8_M,2",0.522420971512976,1.28650791444854,NA
Skomer_M,K05_M_A,"K05_20260424_004500_6_M,1",-0.414723216246549,1.24405687666186,NA
Skomer_M,K05_M_A,"K05_20260424_004500_7_M,1",-0.256909869884624,0.877180075069595,NA
Skomer_M,K05_M_A,"K05_20260424_043000_1_M,1",-0.321964378652611,0.980863479796279,NA
Skomer_M,K05_M_A,"K05_20260424_043000_1_M,2",-0.0826884984299381,0.70149693037326,NA
Skomer_M,K05_M_A,"K05_20260424_043000_1_M,3",-0.088147057046968,1.09559929946698,NA
Skomer_M,K05_M_A,"K05_20260424_043000_1_M,4",0.196077980568276,0.951480440412257,NA
Skomer_M,K05_M_A,"K05_20260424_043000_2_M,1",-0.868272579220026,1.50766846243199,NA
Skomer_M,K05_M_A,"K05_20260424_043000_2_M,2",-0.0976499842364672,1.233989213139,NA
Skomer_M,K05_M_A,"K05_20260424_043000_2_M,3",-0.426813511753395,0.946776404453675,NA
Skomer_M,K05_M_A,"K05_20260424_043000_2_M,4",-0.488568249775969,0.713549180780059,NA
Skomer_F,K13_F_A,"K13_20260422_215000_12_F,1",1.14717636039583,1.1981488368828,NA
Skomer_F,K13_F_A,"K13_20260422_215000_12_F,2",2.06339589765901,0.857020686270295,NA
Skomer_F,K13_F_A,"K13_20260422_215000_12_F,3",2.15035630466989,0.576690875582466,NA
Skomer_F,K13_F_A,"K13_20260422_215000_12_F,4",2.0101190285126,1.23532506021022,NA
Skomer_F,K13_F_A,"K13_20260422_215000_14_F,1",-0.576909487489828,0.999874873534036,NA
Skomer_F,K13_F_A,"K13_20260422_215000_14_F,2",0.733023447247521,1.15229408374205,NA
Skomer_F,K13_F_A,"K13_20260422_215000_24_F,1",-1.47815783977282,1.39028376258067,NA
Skomer_F,K13_F_A,"K13_20260427_034000_4_FA,1",-0.0219579962383832,0.938911705310775,NA
Skomer_F,K13_F_A,"K13_20260427_034000_4_FA,2",0.469678578453207,0.55956209885247,NA
Skomer_F,K13_F_A,"K13_20260427_034000_4_FA,3",0.87067958222255,0.662952546854273,NA
Skomer_F,K13_F_A,"K13_20260427_034000_4_FA,4",0.902414051263316,0.0936900643437789,NA
Skomer_F,K13_F_A,"K13_20260427_034000_7_FA,1",1.10675661457536,1.73445047319429,NA
Skomer_F,K13_F_A,"K13_20260427_034000_7_FA,2",1.85215632133856,1.06344579491952,NA
Skomer_F,K13_F_A,"K13_20260427_034000_7_FA,3",1.38654743247373,1.3121163640029,NA
Skomer_F,K13_F_A,"K13_20260427_034000_2_FA,1",1.11863150160564,1.12783625488577,NA
Skomer_F,K13_F_A,"K13_20260427_034000_2_FA,2",1.43326300583564,0.941556318683269,NA
Skomer_F,K13_F_A,"K13_20260427_034000_2_FA,3",1.70380982537127,0.768788531326502,NA
Skomer_F,K13_F_A,"K13_20260427_034000_2_FA,4",1.45874491569281,1.00074542640055,NA
Skomer_F,K13_F_A,"K13_20260427_022500_4_FA,1",-0.59212144237362,1.21535550554137,NA
Skomer_F,K13_F_A,"K13_20260427_022500_4_FA,2",-0.258450970484774,1.24454956729283,NA
Skomer_F,K13_F_A,"K13_20260427_022500_4_FA,3",-0.760838723812028,1.43053928076907,NA
Skomer_F,K13_F_B,"K13_20260422_221500_8_F,1",4.32935270918533,0.823344465791406,NA
Skomer_F,K13_F_B,"K13_20260422_221500_8_F,2",4.29988866527665,0.763581895562558,NA
Skomer_F,K13_F_B,"K13_20260422_221500_8_F,3",4.09880865389847,2.37104512229541,NA
Skomer_F,K13_F_B,"K13_20260427_034000_13_FB,1",0.0843480643453617,1.44705841094174,NA
Skomer_F,K13_F_B,"K13_20260427_034000_13_FB,2",0.275992567533644,1.32603887716558,NA
Skomer_F,K13_F_B,"K13_20260427_034000_5_FB,1",4.41273603188375,0.337257199367363,NA
Skomer_F,K13_F_B,"K13_20260427_034000_5_FB,2",4.63416691248202,0.858929937686943,NA
Skomer_F,K13_F_B,"K13_20260427_034000_11_FB,1",6.68258647066624,1.12612326260931,NA
Skomer_F,K13_F_B,"K13_20260427_034000_3_FB,1",5.62620524286842,-0.188925145297834,NA
Skomer_F,K13_F_B,"K13_20260427_034000_3_FB,2",5.81932261562727,-0.532956475701424,NA
Skomer_F,K13_F_B,"K13_20260427_034000_6_FB,1",3.14020433170858,1.45146200867089,NA
Skomer_F,K13_F_B,"K13_20260427_034000_1_FB,1",1.69681476028315,0.619192704231707,NA
Skomer_F,K13_F_B,"K13_20260427_034000_13_FB,1",2.88262341792826,0.45721525251027,NA
Skomer_F,K13_F_B,"K13_20260427_022500_3_FB1,1",-0.226719744196374,0.921719723005717,NA
Skomer_F,K13_F_B,"K13_20260427_022500_3_FB1,2",0.549074906803795,1.06132707442148,NA
Skomer_F,K13_F_B,"K13_20260427_022500_3_FB2,1",1.11543704133539,0.105966999115374,NA
Skomer_F,K13_F_B,"K13_20260427_022500_3_FB2,2",1.66307814738937,-0.0833996034252688,NA
Skomer_F,K13_F_B,"K13_20260427_022500_2_FA,1",0.599435395914091,0.248492490737997,NA
Skomer_F,K13_F_B,"K13_20260427_022500_2_FA,2",1.00805402534786,0.0199488826146468,NA
Skomer_F,K13_F_B,"K13_20260427_022500_2_FA,3",1.16942417065402,0.445035874429698,NA
Skomer_M,K13_M_A,"K13_20260422_212500_5_M,1",-0.708166678862909,-1.20608547900195,NA
Skomer_M,K13_M_A,"K13_20260422_212500_5_M,2",-0.566958217216167,-1.63182531518864,NA
Skomer_M,K13_M_A,"K13_20260422_212500_5_M,3",-0.572316917991671,-1.17779916311885,NA
Skomer_M,K13_M_A,"K13_20260422_212500_5_M,4",-0.491995843960874,-1.07841391439319,NA
Skomer_M,K13_M_A,"K13_20260422_212500_5_M,5",0.828078394131769,-0.884061703457646,NA
Skomer_M,K13_M_A,"K13_20260422_212500_5_M,6",0.820915521283374,-0.772284025951417,NA
Skomer_M,K13_M_A,"K13_20260422_212500_5_M,7",0.44341258144524,0.993670285108945,NA
Skomer_M,K13_M_A,"K13_20260422_212500_3_M,1",-0.656789478245668,-1.29259224010953,NA
Skomer_M,K13_M_A,"K13_20260422_212500_3_M,2",-0.61199606967009,-1.31440453494148,NA
Skomer_M,K13_M_A,"K13_20260422_212500_3_M,3",-0.307574489841481,-1.53414176824565,NA
Skomer_M,K13_M_A,"K13_20260422_212500_3_M,4",1.14437967459252,-0.529741858101561,NA
Skomer_M,K13_M_A,"K13_20260422_212500_6_M,1",-0.906318140335647,-0.752022615973628,NA
Skomer_M,K13_M_A,"K13_20260422_212500_6_M,2",-0.533770547109509,0.363947917040591,NA
Skomer_M,K13_M_A,"K13_20260422_221500_1_M,1",-0.837729429546899,0.961612050824043,NA
Skomer_M,K13_M_A,"K13_20260422_221500_5_M,1",-0.0251624634196375,0.556395365214201,NA
Skomer_M,K13_M_A,"K13_20260422_215000_22_M,1",-0.0159754790776788,0.458674080354411,NA
Skomer_M,K13_M_A,"K13_20260422_215000_15_M,1",0.89867617017341,0.456351890399824,NA
Skomer_M,K13_M_A,"K13_20260422_215000_18_M,1",0.439933948153413,0.304625401175179,NA
Skomer_M,K13_M_A,"K13_20260422_215000_16_M,1",-0.362503019611261,0.637813620485711,NA
Skomer_M,K13_M_A,"K13_20260422_215000_20_M,1",-0.528364605730299,0.798213099200423,NA
Skomer_M,K13_M_C,"K13_20260427_034000_9_MC,1",0.423202798638093,-0.553880952166837,NA
Skomer_M,K13_M_C,"K13_20260427_034000_9_MC,2",0.165243033221407,-1.22545668494791,NA
Skomer_M,K13_M_C,"K13_20260427_034000_9_MC,3",0.639756492170177,-0.924854827092293,NA
Skomer_M,K13_M_C,"K13_20260427_034000_9_MC,4",1.21388803167104,-1.49745065313105,NA
Skomer_M,K13_M_C,"K13_20260427_034000_9_MC,5",1.58429825301703,-1.94332346133238,NA
Skomer_M,K13_M_C,"K13_20260427_034000_9_MC,6",2.46889943286996,-2.79796336778503,NA
Skomer_M,K13_M_C,"K13_20260427_034000_9_MC,7",2.09449829286046,-3.07025649301898,NA
Skomer_M,K13_M_C,"K13_20260427_034000_9_MC,8",1.99292331516578,-1.39018662484928,NA
Skomer_M,K13_M_C,"K13_20260427_034000_10_MC,1",0.488952753875225,-0.894347112732748,NA
Skomer_M,K13_M_C,"K13_20260427_034000_10_MC,2",0.79542554149072,-1.05128761329249,NA
Skomer_M,K13_M_C,"K13_20260427_034000_10_MC,3",0.710196847316192,-1.37262503715158,NA
Skomer_M,K13_M_C,"K13_20260427_034000_10_MC,4",1.36489160135556,0.435660020086156,NA
Skomer_M,K13_M_C,"K13_20260427_034000_12_MC,1",0.39628752950802,-1.07848223061465,NA
Skomer_M,K13_M_C,"K13_20260427_034000_12_MC,2",0.83399873722833,-0.922873174312314,NA
Skomer_M,K13_M_C,"K13_20260427_034000_12_MC,3",0.446621479681565,-1.38327555856134,NA
Skomer_M,K13_M_C,"K13_20260427_034000_12_MC,4",1.42856761794869,-0.553933646573624,NA
Skomer_M,K13_M_C,"K13_20260427_022500_1_MC,1",-0.393930037533583,-0.82672582435374,NA
Skomer_M,K13_M_C,"K13_20260427_022500_1_MC,2",-0.202501702133503,-0.930710574332079,NA
Skomer_M,K13_M_C,"K13_20260427_022500_1_MC,3",-0.157258815825883,-0.87566454762353,NA
Skomer_M,K13_M_C,"K13_20260427_022500_1_MC,4",0.62093778475442,0.19503223442956,NA
Skomer_M,K33_M_A,"K33_20260428_034000_1_M,1",-0.391549146817223,-0.294356860994411,NA
Skomer_M,K33_M_A,"K33_20260428_034000_1_M,2",-0.294452419162303,-0.349290743058806,NA
Skomer_M,K33_M_A,"K33_20260428_034000_1_M,3",-0.463755251910937,-0.11557174479111,NA
Skomer_M,K33_M_A,"K33_20260428_034000_1_M,4",-0.243683954358446,0.302829614131265,NA
Skomer_M,K33_M_A,"K33_20260428_040500_1_M,1",-0.389632341065061,-0.313177375102088,NA
Skomer_M,K33_M_A,"K33_20260428_040500_1_M,2",-0.302113150663774,-0.348872361544012,NA
Skomer_M,K33_M_A,"K33_20260428_040500_1_M,3",-0.460564403356591,-0.266495882242208,NA
Skomer_M,K33_M_A,"K33_20260428_040500_1_M,4",-0.249450410706218,0.29985352671341,NA
Skomer_M,K33_M_A,"K33_20260429_031500_1_M,1",-0.980241162381323,0.242135701568496,NA
Skomer_M,K33_M_A,"K33_20260429_031500_1_M,2",-0.839604147412769,0.531476145550134,NA
Skomer_M,K33_M_A,"K33_20260429_230500_1_M,1",-0.957279890796705,0.00413044231072357,NA
Skomer_M,K33_M_A,"K33_20260429_230500_1_M,2",-1.47075591921434,0.154103897574438,NA
Skomer_M,K33_M_A,"K33_20260429_230500_1_M,3",-1.52694286567996,1.13457366749597,NA
Skomer_M,K33_M_A,"K33_20260429_230500_2_M,1",-0.711131534760534,0.0315788585465584,NA
Skomer_M,K33_M_A,"K33_20260429_230500_2_M,2",-0.692014396306753,-0.0315308502689,NA
Skomer_M,K33_M_A,"K33_20260429_230500_2_M,3",-0.67705249305181,0.694035004822727,NA
Skomer_M,K33_M_A,"K33_20260430_011000_1_M,1",-1.02626350210948,-0.164280692602645,NA
Skomer_M,K33_M_A,"K33_20260430_011000_1_M,2",-0.956789931486719,-0.273839015355825,NA
Skomer_M,K33_M_A,"K33_20260430_011000_1_M,3",-0.899457308573314,0.350926185784248,NA
Skomer_M,K33_M_A,"K33_20260430_011000_2_M,1",-1.09665076571822,-0.083867710700445,NA
Skomer_M,K33_M_A,"K33_20260430_011000_2_M,2",-0.796976180919462,-0.486543598588926,NA
Skomer_M,K33_M_A,"K33_20260430_011000_2_M,3",-0.879917852331646,0.446782354175272,NA
Skomer_M,K52_M_B,"K52_20260505_020000_3_MB,1",0.201777660172422,-0.366367787880751,NA
